task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
98	6e/8a4541	53141	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (ERR5405022)	COMPLETED	0	2023-10-23 14:34:29.177	1.1s	0ms	128.0%	3 MB	5.4 MB	110.8 KB	4.9 KB
93	f9/587c0a	53337	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR13500958)	COMPLETED	0	2023-10-23 14:34:30.285	1.2s	0ms	125.7%	6.6 MB	220.9 MB	5.2 MB	5.4 KB
103	b1/dc2a36	53559	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (ERR5556343)	COMPLETED	0	2023-10-23 14:34:31.448	1.2s	1s	126.1%	6.6 MB	220.9 MB	7.3 MB	5.4 KB
100	7a/8ab6c4	53781	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (ERR5181310)	COMPLETED	0	2023-10-23 14:34:32.690	1.2s	0ms	114.3%	3.1 MB	5.4 MB	110.8 KB	4.9 KB
92	b4/9125d2	53978	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR13500958)	COMPLETED	0	2023-10-23 14:34:33.853	1.1s	0ms	103.2%	3 MB	5.4 MB	110.8 KB	4.9 KB
104	5c/31a9a7	54200	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (ERR5405022)	COMPLETED	0	2023-10-23 14:34:34.961	1.3s	0ms	118.5%	6.6 MB	220.9 MB	7.5 MB	5.4 KB
105	8d/24e1b2	54422	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (ERR5181310)	COMPLETED	0	2023-10-23 14:34:36.237	1.7s	1s	139.1%	6.8 MB	220.9 MB	32.9 MB	5.4 KB
96	1a/ec74c0	54644	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (ERR5743893)	COMPLETED	0	2023-10-23 14:34:37.965	1.7s	1s	113.5%	7.6 MB	222.3 MB	4.7 MB	104 KB
102	32/729cef	54868	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (ERR5181310)	COMPLETED	0	2023-10-23 14:34:39.661	5.9s	5s	113.6%	7.8 MB	222.2 MB	32.9 MB	98.7 KB
101	40/08ea50	55311	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (ERR5405022)	COMPLETED	0	2023-10-23 14:34:45.567	1.7s	0ms	116.0%	7.7 MB	222.2 MB	7.5 MB	94.2 KB
91	35/c46009	55580	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR13500958)	COMPLETED	0	2023-10-23 14:34:47.237	1.6s	1s	116.0%	7.7 MB	222.2 MB	5.2 MB	138.4 KB
99	51/d78687	55805	NFCORE_VIRALRECON:ILLUMINA:BAM_TRIM_PRIMERS_IVAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (ERR5556343)	COMPLETED	0	2023-10-23 14:34:48.882	2s	1s	115.4%	7.7 MB	222.2 MB	7.3 MB	104.1 KB
88	93/df9e91	56030	NFCORE_VIRALRECON:ILLUMINA:PICARD_COLLECTMULTIPLEMETRICS (ERR5181310)	COMPLETED	0	2023-10-23 14:34:50.915	17.5s	15s	207.5%	382 MB	8.9 GB	86 MB	857.6 KB
106	e5/e0fa74	57562	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (ERR5181310)	COMPLETED	0	2023-10-23 14:35:08.404	1.9s	0ms	313.9%	10.1 MB	15.3 MB	10.5 MB	6.1 KB
107	77/40cc5b	57842	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (SRR13500958)	COMPLETED	0	2023-10-23 14:35:10.282	1.3s	0ms	727.3%	5.5 MB	51.4 MB	89.5 KB	4.3 KB
108	52/8c1483	58090	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (ERR5743893)	COMPLETED	0	2023-10-23 14:35:11.559	1.2s	0ms	1066.7%	34 MB	2.7 GB	90.8 KB	4.9 KB
109	6a/a35bca	58340	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (ERR5556343)	COMPLETED	0	2023-10-23 14:35:12.800	1.2s	0ms	808.8%	33.2 MB	2.7 GB	92.2 KB	5.6 KB
110	92/40bd68	58590	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (ERR5405022)	COMPLETED	0	2023-10-23 14:35:14.013	1.2s	0ms	888.9%	35.5 MB	2.7 GB	92.4 KB	5.8 KB
111	9a/46e17d	58840	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_GENOME	COMPLETED	0	2023-10-23 14:35:15.174	6.2s	4s	123.5%	316.5 MB	2.4 GB	24.9 MB	129.8 KB
112	c8/cdce15	59367	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_AMPLICON	COMPLETED	0	2023-10-23 14:35:21.411	6.6s	5s	154.1%	359.6 MB	2.6 GB	24.9 MB	244.3 KB
113	34/b25033	59924	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (ERR5181310)	COMPLETED	0	2023-10-23 14:35:28.034	1.1s	0ms	606.9%	3.1 MB	5.4 MB	92.1 KB	5.7 KB
115	93/045622	60216	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (SRR13500958)	COMPLETED	0	2023-10-23 14:35:29.133	1.2s	0ms	53.3%	3.2 MB	5.4 MB	72.9 KB	3.1 KB
114	bd/9957f6	60439	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SRR13500958)	COMPLETED	0	2023-10-23 14:35:30.324	1.2s	0ms	525.4%	31.9 MB	2 GB	85.2 KB	1.6 KB
116	c4/63da61	60685	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SRR13500958)	COMPLETED	0	2023-10-23 14:35:31.496	4.2s	3s	81.1%	121 MB	10 GB	19.5 MB	106.1 KB
117	6e/ee7ecf	61114	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (ERR5743893)	COMPLETED	0	2023-10-23 14:35:35.700	1.1s	0ms	650.8%	3.1 MB	5.4 MB	85.4 KB	1.7 KB
118	79/7aa844	61359	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (ERR5743893)	COMPLETED	0	2023-10-23 14:35:36.815	1.2s	0ms	55.2%	3.1 MB	5.4 MB	72.9 KB	3.1 KB
119	37/3eb1eb	61581	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (ERR5743893)	COMPLETED	0	2023-10-23 14:35:38.041	4.1s	3s	90.5%	131 MB	10.1 GB	19.5 MB	146.5 KB
121	0c/25c2a2	62009	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (ERR5556343)	COMPLETED	0	2023-10-23 14:35:42.187	1.1s	0ms	539.8%	31.7 MB	2 GB	85.6 KB	1.8 KB
120	7f/0e0632	62256	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (ERR5556343)	COMPLETED	0	2023-10-23 14:35:43.330	1.1s	0ms	66.7%	3.2 MB	5.4 MB	73 KB	3.1 KB
122	f2/6f58e2	62475	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (ERR5556343)	COMPLETED	0	2023-10-23 14:35:44.476	4.1s	3s	89.9%	122.7 MB	10.1 GB	19.5 MB	168.2 KB
125	4a/b829a8	62903	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (ERR5405022)	COMPLETED	0	2023-10-23 14:35:48.589	1.2s	0ms	139.1%	3.1 MB	5.4 MB	73.1 KB	3.1 KB
123	c9/d0dc65	63119	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (ERR5405022)	COMPLETED	0	2023-10-23 14:35:49.778	1.2s	0ms	680.0%	33.7 MB	2 GB	85.7 KB	1.9 KB
124	01/eb1ff0	63367	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (ERR5405022)	COMPLETED	0	2023-10-23 14:35:50.934	4.2s	3s	94.4%	122 MB	9.9 GB	19.5 MB	206.5 KB
126	80/f6865e	63795	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (ERR5181310)	COMPLETED	0	2023-10-23 14:35:55.124	1.1s	0ms	118.5%	3.1 MB	5.4 MB	73.2 KB	3.1 KB
128	a0/c70390	64014	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (ERR5181310)	COMPLETED	0	2023-10-23 14:35:56.250	1.1s	0ms	608.0%	33.7 MB	2 GB	85.9 KB	2 KB
127	15/104467	64265	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (ERR5181310)	COMPLETED	0	2023-10-23 14:35:57.380	4.2s	4s	95.2%	130.1 MB	9.9 GB	19.5 MB	178.1 KB
129	8a/c654ff	64695	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (SRR13500958)	COMPLETED	0	2023-10-23 14:36:01.614	1.1s	0ms	300.0%	3.1 MB	5.4 MB	85.2 KB	3.4 KB
130	d7/8ecbab	64943	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SRR13500958)	COMPLETED	0	2023-10-23 14:36:02.696	1.2s	0ms	258.8%	3.1 MB	5.4 MB	85.2 KB	1.5 KB
131	07/58c7c9	65198	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SRR13500958)	COMPLETED	0	2023-10-23 14:36:03.866	1.2s	0ms	139.1%	3.1 MB	5.4 MB	72.9 KB	3.1 KB
132	2f/0c9dc5	65421	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SRR13500958)	COMPLETED	0	2023-10-23 14:36:05.047	2.5s	1s	148.0%	10.8 MB	23.1 MB	57.1 MB	51.2 MB
133	13/eb9192	65805	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SRR13500958)	COMPLETED	0	2023-10-23 14:36:07.539	1.2s	0ms	106.7%	3.2 MB	5.4 MB	88.8 KB	5.8 KB
134	85/d7f975	66025	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (ERR5743893)	COMPLETED	0	2023-10-23 14:36:08.739	1.2s	0ms	139.1%	3.1 MB	5.4 MB	73 KB	3.1 KB
135	2f/de1280	66246	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (ERR5743893)	COMPLETED	0	2023-10-23 14:36:09.914	2.8s	2s	150.9%	18.6 MB	30 MB	73.3 MB	68 MB
137	d9/2f5219	66633	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5743893)	COMPLETED	0	2023-10-23 14:36:12.712	1.2s	0ms	333.3%	3.1 MB	5.4 MB	85.3 KB	3.7 KB
136	5e/7201d0	66882	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (ERR5743893)	COMPLETED	0	2023-10-23 14:36:13.867	1.2s	0ms	331.0%	3.1 MB	5.4 MB	85.4 KB	1.8 KB
138	9c/820042	67134	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (ERR5743893)	COMPLETED	0	2023-10-23 14:36:15.098	1.2s	0ms	61.5%	3.2 MB	5.4 MB	96.5 KB	6.5 KB
139	5b/7d4382	67353	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (ERR5556343)	COMPLETED	0	2023-10-23 14:36:16.266	1.2s	0ms	59.3%	3.1 MB	5.4 MB	73.1 KB	3.1 KB
140	5f/0df454	67572	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (ERR5556343)	COMPLETED	0	2023-10-23 14:36:17.453	4.2s	3s	139.7%	22.2 MB	33.9 MB	114.7 MB	106.7 MB
142	af/4cec90	68066	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (ERR5556343)	COMPLETED	0	2023-10-23 14:36:21.617	1.1s	0ms	296.3%	3.2 MB	5.4 MB	85.6 KB	2.1 KB
141	42/9d380d	68316	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5556343)	COMPLETED	0	2023-10-23 14:36:22.695	1.1s	0ms	392.5%	3.1 MB	5.4 MB	85.5 KB	3.7 KB
143	93/b48ff5	68566	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (ERR5556343)	COMPLETED	0	2023-10-23 14:36:23.829	1.3s	0ms	118.5%	3 MB	5.4 MB	100.3 KB	7 KB
144	9b/c88824	68790	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (ERR5405022)	COMPLETED	0	2023-10-23 14:36:25.098	1.2s	0ms	327.3%	3.1 MB	5.4 MB	85.7 KB	2.1 KB
145	2f/f68020	69036	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5405022)	COMPLETED	0	2023-10-23 14:36:26.319	1.2s	0ms	314.3%	3.1 MB	5.4 MB	85.7 KB	3.8 KB
146	85/0c3d04	69286	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (ERR5405022)	COMPLETED	0	2023-10-23 14:36:27.501	1.1s	0ms	145.5%	3.2 MB	5.4 MB	73.2 KB	3.1 KB
147	11/f5fd69	69506	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (ERR5405022)	COMPLETED	0	2023-10-23 14:36:28.599	2.7s	1s	150.1%	13.2 MB	24.6 MB	61.3 MB	53.1 MB
148	40/ef4dfe	69900	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (ERR5405022)	COMPLETED	0	2023-10-23 14:36:31.293	1.1s	0ms	152.4%	3.1 MB	5.4 MB	101.2 KB	7.3 KB
149	78/686cd8	70115	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5181310)	COMPLETED	0	2023-10-23 14:36:32.438	1.2s	1s	262.7%	3.1 MB	5.4 MB	85.9 KB	3.4 KB
150	0b/d157c4	70364	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (ERR5181310)	COMPLETED	0	2023-10-23 14:36:33.593	1.3s	0ms	358.6%	3.1 MB	5.4 MB	85.9 KB	2.1 KB
151	b5/fc0d4b	70614	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (ERR5181310)	COMPLETED	0	2023-10-23 14:36:34.870	1.3s	0ms	66.7%	3.1 MB	5.4 MB	73.3 KB	3.1 KB
152	72/d53361	70833	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (ERR5181310)	COMPLETED	0	2023-10-23 14:36:36.207	25s	24s	118.4%	42.6 MB	54.7 MB	560.1 MB	526.6 MB
153	77/d56e71	72394	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (ERR5181310)	COMPLETED	0	2023-10-23 14:37:01.205	1.1s	0ms	133.3%	3.1 MB	5.4 MB	102.2 KB	7.5 KB
154	a7/534a9a	72659	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SRR13500958)	COMPLETED	0	2023-10-23 14:37:02.350	30.5s	30s	153.1%	808.6 MB	6.3 GB	336.5 MB	25 MB
155	23/9ed3c9	74064	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SRR13500958)	COMPLETED	0	2023-10-23 14:37:32.846	2.2s	0ms	38.1%	4.7 MB	26.5 MB	52.4 KB	421 B
156	7a/32df93	74328	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SRR13500958)	COMPLETED	0	2023-10-23 14:37:35.028	1.1s	0ms	57.1%	3.1 MB	5.4 MB	74.9 KB	3.2 KB
157	0f/0ace67	74549	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (SRR13500958)	COMPLETED	0	2023-10-23 14:37:36.160	2s	1s	145.9%	6.7 MB	13.7 MB	16 MB	19.4 KB
158	d0/9d895a	74805	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (ERR5743893)	COMPLETED	0	2023-10-23 14:37:38.126	2.1s	0ms	66.7%	2.7 MB	11 MB	68.6 KB	467 B
160	5a/89e20c	75024	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (ERR5743893)	COMPLETED	0	2023-10-23 14:37:40.260	1.1s	0ms	61.5%	3.1 MB	5.4 MB	75.6 KB	3.2 KB
161	48/3f19f9	75243	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (ERR5743893)	COMPLETED	0	2023-10-23 14:37:41.397	1.6s	1s	173.7%	10.7 MB	15.6 MB	16 MB	29.3 KB
159	2f/9ffd5b	75498	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (ERR5743893)	COMPLETED	0	2023-10-23 14:37:42.992	37.8s	37s	149.3%	989 MB	6.6 GB	367.5 MB	27 MB
162	c4/3e0352	77073	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (ERR5556343)	COMPLETED	0	2023-10-23 14:38:20.813	2.1s	0ms	145.5%	2.8 MB	11 MB	69 KB	475 B
163	52/09fcde	77337	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (ERR5556343)	COMPLETED	0	2023-10-23 14:38:22.925	59.7s	59s	134.7%	1.2 GB	6.3 GB	737.5 MB	38.3 MB
165	c0/a1d0ee	79256	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (ERR5556343)	COMPLETED	0	2023-10-23 14:39:22.609	1.2s	0ms	57.1%	3.1 MB	5.4 MB	76.2 KB	3.2 KB
164	c9/08c285	79518	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (ERR5556343)	COMPLETED	0	2023-10-23 14:39:23.838	1.8s	1s	165.5%	11.1 MB	15.9 MB	16 MB	33.5 KB
166	7f/45b40d	79774	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (ERR5405022)	COMPLETED	0	2023-10-23 14:39:25.667	56.5s	55s	134.3%	894.4 MB	6.3 GB	741.1 MB	45.3 MB
167	60/56de99	81616	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (ERR5405022)	COMPLETED	0	2023-10-23 14:40:22.136	2.2s	0ms	123.1%	2.8 MB	11 MB	68.6 KB	479 B
168	bc/00d545	81882	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (ERR5405022)	COMPLETED	0	2023-10-23 14:40:24.334	1.1s	0ms	128.0%	3.1 MB	5.4 MB	76.4 KB	3.2 KB
169	06/2cb9f5	82101	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (ERR5405022)	COMPLETED	0	2023-10-23 14:40:25.458	1.8s	0ms	172.5%	11.1 MB	15.9 MB	16 MB	34.5 KB
170	10/e5b732	82356	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (ERR5181310)	COMPLETED	0	2023-10-23 14:40:27.259	3m 3s	3m 2s	118.2%	1.6 GB	6.4 GB	2.9 GB	231.1 MB
171	24/848dfc	86294	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (ERR5181310)	COMPLETED	0	2023-10-23 14:43:30.667	2.3s	0ms	100.0%	2.8 MB	11 MB	63.8 KB	431 B
172	87/fddee6	86559	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (ERR5181310)	COMPLETED	0	2023-10-23 14:43:32.963	1.3s	0ms	106.7%	3.1 MB	5.4 MB	76.6 KB	3.2 KB
173	65/598bd4	86780	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (ERR5181310)	COMPLETED	0	2023-10-23 14:43:34.278	1.9s	1s	173.0%	11.1 MB	15.9 MB	16 MB	36.8 KB
174	b1/3f5240	87038	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SRR13500958)	COMPLETED	0	2023-10-23 14:43:36.231	2.2s	0ms	133.3%	2.7 MB	11 MB	77.4 KB	30.1 KB
175	cb/2ba56c	87260	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SRR13500958)	COMPLETED	0	2023-10-23 14:43:38.469	1.2s	0ms	400.0%	28 MB	1019.6 MB	89.2 KB	3.6 KB
176	2c/2b498f	87511	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (ERR5743893)	COMPLETED	0	2023-10-23 14:43:39.712	2.2s	0ms	76.2%	2.8 MB	11 MB	77.5 KB	30.1 KB
177	d4/77ba49	87709	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5743893)	COMPLETED	0	2023-10-23 14:43:41.918	1.2s	0ms	372.1%	3.1 MB	5.4 MB	90.6 KB	3.8 KB
178	ad/e92f51	87959	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (ERR5556343)	COMPLETED	0	2023-10-23 14:43:43.145	2.2s	0ms	118.5%	2.8 MB	11 MB	77.5 KB	30.1 KB
179	f1/3f8a70	88185	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5556343)	COMPLETED	0	2023-10-23 14:43:45.363	1.2s	0ms	340.4%	3.2 MB	5.4 MB	91.6 KB	3.8 KB
180	aa/404262	88435	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (ERR5405022)	COMPLETED	0	2023-10-23 14:43:46.567	2.2s	0ms	80.0%	2.8 MB	11 MB	77.5 KB	30.1 KB
181	d8/337d60	88632	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (ERR5405022)	COMPLETED	0	2023-10-23 14:43:48.792	1.3s	0ms	369.2%	3.1 MB	5.4 MB	91.9 KB	3.9 KB
182	52/1a4654	88881	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (ERR5181310)	COMPLETED	0	2023-10-23 14:43:50.137	2.2s	0ms	84.2%	2.7 MB	11 MB	77.4 KB	30.1 KB
